label	text_a	text_b
1	茂利 / 茂里	蠢人；懵盛盛嘅人；亦都用嚟指稱一啲自己睇唔起嘅人（量詞：條）
0	勾結	由好耐之前開始
0	不屑	陰莖勃起
1	飽嘗	遇到好多錯折同艱難嘅歷練
0	被	搜集、整理、分析同研究數據資料
0	錫	喺政府嘅執法人員，職責係維持治安，保護市民嘅安全（量詞：個）
1	上述	啱啱所講、所提到嘅內容
0	家境	形容啲嘢有光澤、會反光，所以喺唔同嘅角度睇會有眨下眨下嘅視覺效果
0	着 / 著	商戶固定喺度做生意嘅地方（量詞：間）
0	划	算係
0	浴室	響街上邊拉客
1	示範	一個可以俾人參考嘅例子同做法
0	拙荊	球狀物體破裂或者分開嘅部份
1	完善	無任何缺點；通常用嚟形容抽象嘅嘢（做法、政策、方案等等）
0	兜攬	急、快、唔停止（少用）
0	板	一種有博彩成份嘅抽獎遊戲，玩法類似賓果；係英文Tombola嘅音譯
0	保鮮紙	解散隊伍；結束合作關係
0	喂	對男士嘅稱謂（量詞：個）
0	袖	以政府、機構或者組織名義，將獎狀或者獎盃送俾人，以表示鼓勵、嘉許、或者感謝
1	冇肉食	從中得唔到可觀利益
0	裏海	經過雕琢、有藝術性、富音樂感嘅文字；狹義指句式工整、押韻嘅作品（量詞：首）
0	抵死	為事件負責；帶領人做某件事，並為件事負責任
0	掌握	國家名；位於西非嘅國家；首都係阿布札
1	幡杆燈籠	歇後語：照遠唔照近；比喻淨係照顧關係疏遠嘅人事物，親近嘅就忽視咗。
1	咁耐以嚟	一直；到呢刻為止
0	污糟嘢	隸屬某區嘅差人同其他職員辦公嘅建築物，亦係存放裝備、車輛以及羈留疑犯嘅場所；呢個係正式嘅叫法（量詞：間）
1	溫 / 温	重新接觸學過嘅知識，令自己更加熟悉，記得更加清楚
1	嘉應子	用梅或李做嘅蜜餞涼果，呈啡黑色，具開胃止咳功效（量詞：粒）
0	士啤	香港地區名；喺九龍城區嘅東南部，以住宅區同輕工業區為主
0	堡壘	出問題；衰咗；失敗
1	賤	形容人品格差劣，卑鄙下流，或言行上對人刻薄
1	白撞	搏矇闖入私人地方
0	閒閒哋	除咗標明嘅人與物以外；第二啲
1	靚仔	個樣生得好好嘅（年輕）男性（量詞：個）
0	媽媽生	鍾意贏人；唔輸得
0	鑊氣	放喺動詞之後表示動作完成
1	嘍口 / 漏口	講嘢窒下窒下；唔流暢；甩甩咳咳
0	談	衣著舉止令人覺得污糟、求其、唔整潔，唔注重自己外表。
0	朋友	講嘢唔流暢，有好多不必要嘅停頓同重覆
1	士啤	後備，係英文「spare」嘅音譯（量詞：個）
0	故	打發時間嘅消遣（量詞：樣／件）
0	咩	地支嘅第九位，詳情見天干地支。
0	傳奇	輕輕力觸摸
0	下廚 / 落廚	去到高峰或者極致
0	山	求其望下，而家專指「睇網頁」呢個動作
1	姣屍燉篤 / 姣屍扽篤	形容女性風騷、放蕩嘅姿態
0	擺款	形容一個人喺某方面嘅知識好豐富，或者已經掌握咗某個專業嘅認證
1	死頂	喺差唔多極限嘅時候仍然夾硬堅持住、唔放棄
0	山埃	包圍物件嘅格、邊界（量詞：個）
0	不必	圓桶型嘅器皿，通常係用金屬做嘅（量詞：個）
0	舖	唔使返工返學
1	均	一樣；相差唔大
0	tissue	要用嘅野冇缺少，狀態良好
0	死機	一種透明嘅塑膠薄膜，有少少黏性，可以用嚟包住食物，阻隔空氣，令食物可以擺耐啲（量詞：張／層）
1	打柴	壞咗；無法再操作
1	介紹信	由熟悉當事人嘅人所寫，用嚟俾其他人掌握當事人性格、能力嘅書件；通常裏面寫嘅都係正面評語（量詞：封）
0	快	喺物體上面施力令佢變形
0	喂	上咗年紀嘅西方女性，多數指白人，帶貶義（量詞：個）
1	肛	直腸嘅末端，排走糞便嘅地方
1	頂	最高點
0	牛	駕駛車輛嘅人；揸車嘅人（量詞：個／位）
0	億	帶有目的、用嚟傳遞訊息嘅文件（量詞：封）
1	金邊	城市名；係柬埔寨嘅首都
0	禾桿冚珍珠	強烈噉；猛烈噉
0	寒微	顯示自己嘅力量嚟威嚇，通常指虛張聲勢
0	打柴	一套標準嘅量度單位，統合咗唔同科學所用嘅單位，確保一致性同方便轉換
0	眼白白	一夫多妻制底下，地位低過正室、平室嘅女配偶（量詞：個）
0	口水肩	好快噉望下，冇詳細噉睇
0	勁揪 / 勁抽	值得俾人咁叫; 俾人咁叫完全受得起
1	烏蠅	常見嘅家居害蟲，靠食腐爛嘅嘢維生，會污染食物、傳播疾病（量詞：隻）
1	盃	獎杯（量詞：個）
0	石家莊	成身濕晒嘅人（量詞：隻）
0	弒	果斷迅速解決問題
0	拗柴	國家名；位於南亞嘅內陸國家，位於喜瑪拉雅山脈，北面係中國，而東、南、西都係印度，首都係加德滿都。國境內有全世界最高嘅山珠穆朗瑪峰。
0	諗	道教女性神祇，象徵災疫、刑罰；民間認為佢係玉帝嘅妻子
1	囚	剝奪一個人嘅行動自由
1	包圍	有甲以乙為中心，佔據乙周邊嘅空間
0	評估	盤查，套口風以取得資料
0	爸爸	上咗年紀嘅父母
0	撩交打	做某啲詞語最後一個字嘅時候嘅讀法
1	埋齋	本來係體育術語，指某個人嘅動作令比賽畫上句號，通常係指入波得分；而家呢個字已經可以引申到泛指完成一件事
0	乾	未經批准
1	啹 / gur	服氣；接受外來嘅決定
0	己	收風，四圍打聽
1	屎	經肛門排出嚟嘅排洩物；越後越固態成形（量詞：灘／噼／篤／嚿）
0	廚師	一種好深嘅黑色
0	當然	一種繁殖力好勁嘅雜食性昆蟲，外骨骼係啡色，有啲識飛，棲身喺各種窿窿罅罅，俗稱小強（量詞：隻）
0	戒口	乜嘢嘅方法先至好
1	掂	輕輕力觸摸
1	吖	突然醒起啲嘢嗰陣，用嚟引起對方注意 （通常帶下降語調）
0	炒冷飯	迫或者限制人做一樣嘢
1	淺白	結構同內容都非常簡單
0	低	童話故事入面成日出現嘅一種角色，通常都會喺公主遇到危險嗰時出嚟英雄救美；引伸指容易獲取歡心嘅男人、理想嘅男性交往對象
0	生	一種含鋁嘅矽酸鹽礦物，主要係白色，係製造陶瓷嘅原料
0	白痴 / 白癡	正午十二點之後至黃昏之前（量詞：個）
0	警署	分配同安置人力
0	咪	行事諗嘢好舊，唔接受新事物嘅人（量詞：座）
0	丫	鍾意贏人；唔輸得
1	散銀	一啲面額細嘅貨幣（亦即係硬幣）（量詞：拃）
1	甲由	曱甴嘅誤植；因為字形相似，而好多人又唔識用輸入法打本字，所以網上經常都見到呢個寫法
0	得失	家下；而家（通常用嚟描述最近嘅狀況）
1	托市	政府或機構用大量資金或者政策推高價格
0	囚禁	形容外表、行為挑逗；令人覺得淫蕩
0	幫手	年輕男子同年長嘅女人拍拖；帶貶義
0	扤	由地下到最頂端嘅長度好短；唔高
0	阿sir / 阿蛇	被己方活捉而剝奪自由嘅敵人（量詞：名／個）
1	揭曉	公佈結果
0	該煨	即燕尾服，係一種男裝宴會晚禮服，係英語 tuxedo 嘅音譯（量詞：套）
1	谷 / 掬	施加壓力，以求達到想要嘅效果或進度
0	雨褸	生產商或商戶承諾提供嘅產品維修或換貨服務
0	打烊	理想、充滿優點、水準高
0	牛	某人所養育嘅男性（量詞：個／粒）
0	恤 / 戌	完成某種學位嘅證書（量詞：張）
1	食螺絲	講嘢口窒窒，唔得流暢
0	斑	唔屬於某個範圍嘅地方；界線外嘅地方
0	經已	利用或者搵出人哋嘅弱點或者把柄
0	黃昏	屋企嘅財産
0	一	用嚟控制機器開關或者運作嘅裝置（量詞：個／粒）
1	不論	通常用嚟表明下列任何事情都唔會改變某事
0	鹹濕 / 咸濕	唔只，除咗呢樣仲有其他
0	口福	將腳放喺某樣嘢上面
0	不折不扣	喪禮
0	碘	放喺句尾，表示肯定、強調，加強語氣
0	不盡然	發生咗唔好嘅事嗰陣用；大鑊；死喇
1	壓軸	原先係指戲劇表演中尾二嘅節目，後來大多數人都理解成最尾嘅節目，比喻作最精彩嘅部份
1	覺得	感到
0	不敵	保持唔到自尊、尊嚴
1	執	捉實
0	士紳化 / 仕紳化	寫咗祝賀語嘅紅紙，係農曆新年嘅傳統裝飾；啲人會貼嚟祈求好運（量詞：張）
1	鱷魚	動物名；水陸兩棲嘅爬蟲類動物，腳比較短，有尾同鱗片（量詞：條／群）
0	唱 / 暢	某啲語言入面，一個詞所描述嘅嘢多於一個嘅時候用嘅寫法、講法（量詞：個）
0	伯伯	做好一件事之後得到嘅額外金錢或者禮物（量詞：份）
0	鎮定	形容行為缺德、冇良心（原本指暗中行善嘅德行，而家已經冇咗呢個意思）
0	戇鳩 / on9	打賞；對侍應、服務你嘅人覺得滿意而額外俾佢哋嘅錢
0	斧頭	自身嘅
1	喀布爾	城市名；阿富汗嘅首都同最大城市
0	撇	喺網絡入面回應客戶端要求嘅電腦；通常存放某啲有用嘅資料（量詞：個／部）
0	擺脫	一直堅持，唔會因為壓力或者困難而放棄
1	如虎添翼	得到一啲嘢之後，實力大有提升
0	歧視	俾人貶咗去相對差啲嘅職位
0	未	麻雀術語，指自己手牌嘅隻數少過正常嘅情況
0	老倌	皮膚因爲磨擦太多生出嚟嘅厚枕（繭），多數生喺腳度，壓到會痛（量詞：粒）
0	揞	人人覺得會輸嗰一方反而贏咗；大熱倒灶
0	衫褲鞋襪	通常放喺人名、親戚嘅稱呼前面，用嚟顯得親切啲（加喺人名前面嘅話，後字可能會變做第①聲或者第②聲）
0	室外	大概；接近
1	褪	輕微嘅郁動、移動
1	喵	貓嘅叫聲
0	高竇	喺問句入面出現，用嚟強調要釐清事情嘅真相
1	我哋	第一人稱複數代詞；包括自己同其他人
1	老倌	粵劇伶人；粵劇主演演員（量詞：個／位）
0	𡃁	講咗就即刻做，實踐出嚟
1	拜訪	（尊敬）去對方度探望、見面。對象通常係自己好尊敬嘅人，客人，或者朋友嘅屋企人
1	撕	將物件往兩邊相反方向拉扯，令到佢分成更細嘅部份，或者脫離原先所依附嘅另一樣嘢嘅表面，物件通常係用紙造嘅
0	日頭	快樂
0	背心	自謙用語嘅前綴
0	沙士	達到最高嘅極限，係誇張嘅講法
1	朋友	同你有交情，通常志趣相投，會互相幫助，但係未必有任何血緣關係嘅人（量詞：個）
0	令	迫或者限制人做一樣嘢
0	兒子	月經
0	克服	喺緊急情況下，講嘢、神態仍然同平時一樣，形容人非常鎮靜。
0	𠺝 / 格	輕輕力觸摸
0	出貓	問人哋年齡嘅敬語
0	佈置	拍攝電視或電影嘅時候重未有完整劇本，邊拍邊度
0	聞	香港地區名；位於九龍，喺旺角東南面、紅磡 北面
0	沖繩	事情、他人嘅深層、不為人知嘅部分
1	攪攪震 / 搞搞震	搗亂；製造麻煩
1	不僅	唔只，除咗呢樣仲有其他
0	黃朝百晏 / 黃朝八晏	令到某樣嘢好穩、唔會郁
0	鬼叫	（指女人）同男人結婚，進入男人嘅家庭
1	唱 / 暢	用現金兌換現金，例如將錢換做唔同面值、硬幣，或者其他貨幣
1	老竇 / 老豆	父母入面男性嘅一方（量詞:個）
1	脖子	頸；頭同身體連接嘅部份
1	為	擔任；擔當；交代對象嘅身份
1	段	量度道路、街道或者路軌嘅部份
0	境界	對老年男人嘅稱謂。（量詞：個）
0	拜堂	打發時間嘅消遣（量詞：樣／件）
0	脫	掛起衣物去風乾、曬乾
1	鬼	貶損甚至冒犯某人嘅後綴；有時都會當反話用以示親暱
1	特製	專登為某目的而整嘅
1	NICAM	麗音廣播
1	宣誓	喺公眾或者代表見證下，鄭重咁承諾、表明一啲嘢
0	認真	缺點，唔好嘅地方，某事會引致嘅問題
0	隨口噏當秘笈 / 隨口噏當祕笈	「四」嘅大寫；見大寫數字
1	陸	「六」嘅大寫；見大寫數字
0	炒	令一樣嘢唔再閂埋，或者令兩樣嘢唔再貼埋一齊，從而令空間形成
1	限額	規定咗淨係可以有咁多嘅數目（量詞：個）
0	得失	最珍重、痛錫嘅人
0	教育	為咗引人注意而做啲自以為能夠顯露身手嘅行為，帶貶義
1	認	分辨；識別；識別；憑一啲甲同乙共有嘅特徵，去判斷甲等同或者歸類為乙、甲唔係乙以外嘅嘢
1	賣物會	由一堆臨時攤位組成，通常以籌款為目的嘅活動（量詞：個）
1	呸	表示不屑、鄙視
0	搏紅顏一笑	用繩或者線狀嘅嘢繞圈棘住
0	𣲷	入面塞咗好多軟腍腍嘅物料嘅布袋，用嚟俾人坐喺上面、墊喺背脊或者攬住；源自英文 cushion 嘅音譯（量詞：個）
0	叉	燈同燕窩嘅量詞
0	試探	做咗都無用，嘥氣
0	別來無恙	上級斥責做錯事嘅下級
0	截	喺某段時間之內
0	桔	叻、精於某樣嘢
0	儐	亂講嘢；講冇意義、無謂嘅嘢
0	嬉皮士 / 嬉皮仕	用喺主題之後，表達說話者對主題貶斥或者鄙視
0	勁揪 / 勁抽	形容好多，多到冇辦法舉囇全部。
1	五	5
0	吖	第一次
1	不行	唔可以，唔能夠，唔得
0	飛	重覆去做或者選擇某樣嘢
0	理解	本身係英文 gear 度嚟；指車入面嘅內燃裝置（量詞：副）
1	波 / ball	畀人跳舞聯誼嘅聚會（量詞：個）
0	號	為咗保護某啲嘢，而反抗、抵擋會傷害到嗰樣嘢嘅事物或者人
1	昏庸	（指有權力嘅人）愚昧，冇能力
0	咫尺	鐳射、激光嘅英文借詞
0	着 / 著	朗讀、朗誦詩詞
0	對	無膽識，唔夠膽面對衝突，淨係識下下退縮嘅人，特別係男人（量詞：個）
1	異	有分別；同其他嘢唔一樣
1	誓願當食生菜 / 發誓當食生菜	輕易、隨便許下一啲承諾，貪口爽而冇諗住實現
1	啞老師	借喻辭典
0	着 / 著	發生咗唔好嘅事嗰陣用；大鑊；死喇
0	不動聲色	𡃁妹，細路女。有少少輕蔑嘅語氣。（量詞：個）
1	冰淇淋	同雪糕；通常以牛奶或奶油等乳製品為原料，並加入水果或其他成分和香料混合製成
0	赤	性交，用陽具插入對方身體入面，可以係陰道、口、或者係肛門
0	打躉	換另一個形式，做返同一間機構，差唔多嘅職位，通常用於退休或應該離職嘅官員
0	挨	注意力受影響，集中唔到
1	如何	點樣
0	過日辰 / 過日晨	一種透明嘅塑膠薄膜，有少少黏性，可以用嚟包住食物，阻隔空氣，令食物可以擺耐啲（量詞：張／層）
0	歇腳	冇水份
1	堅	勁；非常
1	弊端	缺點，唔好嘅地方，某事會引致嘅問題
1	調兵遣將	分配同安置人力
0	馬赫	一種有博彩成份嘅抽獎遊戲，玩法類似賓果；係英文Tombola嘅音譯
0	皈依	即係細路仔
0	蒸餾	指機器、工具、系統運作正常
0	把	喺瞬間擊敗敵人，實力差距好大
0	遜	某啲語言入面，一個詞所描述嘅嘢多於一個嘅時候用嘅寫法、講法（量詞：個）
1	迫切	非常趕急，緊急又重要
0	提及	形容一個人去某個地方一段短時間之後返去原位（量詞：個）
1	俾錢 / 畀錢	付款
0	糭 / 粽	個樣生得好好嘅（年輕）男性（量詞：個）
0	園林	可以分擔工作，或者令工作變得輕鬆嘅人嘅者事物（量詞：個）
0	沙炮	唔再計較以前嘅壞事同恩怨
0	嘈	由歐洲嘅飛機製造商 Airbus 意譯得嚟；亦都指該公司出產嘅客機（量詞：架）
1	鰥夫	老而無妻嘅男人、又或喪妻嘅男人（量詞：個）
0	霸	打發時間嘅消遣（量詞：樣／件）
1	下次	之後；接住落嚟再做同一件事嘅時候
1	咖啡佬	年長嘅男交通督導員嘅俗稱（量詞：個）
0	解體	形容衣物尺寸適中，唔太大亦唔太細
1	纏	用繩或者線狀嘅嘢繞圈棘住
0	啲 / D	形容人品格差劣，卑鄙下流，或言行上對人刻薄
0	禁	年齡；年歲
0	自然	俾出去嘅錢；使費（量詞：筆／項）
0	得意忘形	退錢
0	火遮眼	原本指板球運動中投手連續令三名打擊手退場；後來延伸用喺足球比賽方面，指球員喺一場球賽入面連續踢入三球以上
1	進修	喺工作以外，讀多啲書、學多啲嘢
0	爆燈	一啲趣味都冇，令人提唔起興致
0	把關	一種用嚟洗馬桶嘅清潔工具（量詞：個）
1	打躉	長時間留喺同一個地方
1	內容	文章、戲劇、檔案等載體入面嘅資訊
1	油塘	香港地區名；位於九龍東南部，鄰接東南面嘅鯉魚門，並且喺調景嶺 嘅西南面
0	呃	放喺名詞組前面，用嚟帶出主題或者涉及嘅範圍
1	吹水唔抹咀 / 吹水唔抹嘴	亂咁噏；作大；講大話；認叻
1	行街	職位；負責四出推銷商品嘅職員（量詞：個）
0	毒	個樣生得好好嘅（年輕）男性（量詞：個）
0	坪洲	離婚之後，其中一方定期或者一次過支付對方，用嚟應付生活所需嘅錢（量詞：筆）
0	收皮	泛指用手拎住嚟寫嘢、畫嘢嘅工具（量詞：支）
